#acc_value	delta_value	duration_ns	duration_samples
14099247462421	42268	40083290	3714
14099247504754	42333	40072493	3711
14099247547048	42294	40077237	3713
14099247589503	42455	40072929	3714
14099247631878	42375	40074122	3712
14099247674227	42349	40080304	3712
14099247716547	42320	40071157	3712
14099247758909	42362	40078563	3712
14099247801159	42250	40070476	3714
14099247843443	42284	40070993	3713
14099247885743	42300	40078453	3714
14099247928008	42265	40076284	3713
14099247970249	42241	40075893	3713
14099248012534	42285	40074689	3716
14099248054794	42260	40075860	3721
14099248097130	42336	40071753	3711
14099248139587	42457	40078636	3712
14099248181979	42392	40071034	3711
14099248224397	42418	40082120	3713
14099248266911	42514	40071982	3711
14099248309270	42359	40083875	3712
14099248351633	42363	40063316	3709
14099248393978	42345	40085381	3713
14099248436315	42337	40071976	3711
14099248478676	42361	40077195	3712
14099248521042	42366	40068270	3711
14099248563391	42349	40077595	3713
14099248605749	42358	40070218	3714
14099248648282	42533	40087317	3714
14099248690714	42432	40074913	3719
14099248733182	42468	40067935	3719
14099248775540	42358	40076220	3719
14099248817924	42384	40076682	3724
14099248860209	42285	40072263	3715
14099248902558	42349	40081784	3715
14099248944900	42342	40066068	3711
14099248987200	42300	40087196	3714
14099249029507	42307	40072089	3708
14099249071901	42394	40076057	3714
14099249114242	42341	40070888	3713
14099249156525	42283	40080716	3713
14099249198842	42317	40065863	3712
14099249241138	42296	40084426	3716
14099249283464	42326	40065753	3716
14099249325863	42399	40076401	3712
14099249368188	42325	40078019	3712
14099249410543	42355	40078563	3713
14099249452921	42378	40066902	3710
14099249495249	42328	40080784	3715
14099249537583	42334	40073770	3715
14099249579923	42340	40073074	3717
14099249622214	42291	40074276	3711
14099249664526	42312	40079034	3714
14099249706832	42306	40072728	3713
14099249749139	42307	40084418	3716
14099249791410	42271	40069422	3714
14099249833665	42255	40078586	3716
14099249875916	42251	40070482	3711
14099249918196	42280	40077805	3718
14099249960494	42298	40072416	3712
14099250002777	42283	40073460	3715
14099250045053	42276	40078764	3717
14099250087393	42340	40078398	3713
14099250129731	42338	40075167	3711
14099250172018	42287	40077852	3716
14099250214371	42353	40069072	3713
14099250256723	42352	40078377	3711
14099250299107	42384	40066563	3711
14099250341454	42347	40086004	3717
14099250383844	42390	40064025	3711
14099250426252	42408	40084752	3715
14099250468623	42371	40070925	3714
14099250511021	42398	40077441	3714
14099250553405	42384	40068380	3712
14099250595776	42371	40078053	3714
14099250638142	42366	40078310	3714
14099250680491	42349	40078760	3713
14099250722868	42377	40065361	3712
14099250765286	42418	40082128	3714
14099250807708	42422	40073616	3711
14099250850174	42466	40081845	3710
14099250892589	42415	40064306	3712
14099250935058	42469	40080286	3714
14099250977584	42526	40079131	3713
14099251020093	42509	40068994	3713
14099251062494	42401	40077345	3712
14099251104938	42444	40075272	3716
14099251147298	42360	40074540	3714
14099251189698	42400	40076800	3714
14099251232089	42391	40075807	3712
14099251274516	42427	40078228	3714
14099251316894	42378	40074468	3714
14099251359298	42404	40074292	3718
14099251401643	42345	40068825	3712
14099251444082	42439	40081571	3714
14099251486453	42371	40069820	3711
14099251528828	42375	40081764	3711
14099251571112	42284	40073275	3714
14099251613465	42353	40078627	3717
14099251655754	42289	40068722	3713
14099251698065	42311	40083376	3716
14099251740355	42290	40069091	3712
14099251782620	42265	40076308	3712
14099251824923	42303	40075026	3710
14099251867239	42316	40072747	3713
14099251909532	42293	40080228	3711
14099251951844	42312	40076532	3712
14099251994162	42318	40070776	3712
14099252036439	42277	40076013	3714
14099252078696	42257	40074470	3713
14099252121008	42312	40073001	3714
14099252163268	42260	40079421	3717
14099252205589	42321	40072645	3716
14099252247905	42316	40079655	3716
14099252290245	42340	40070185	3711
14099252332546	42301	40076474	3710
14099252374865	42319	40079282	3711
14099252417190	42325	40069267	3713
14099252459497	42307	40078829	3715
14099252501819	42322	40074542	3714
14099252544103	42284	40076624	3715
14099252586384	42281	40070382	3713
14099252628661	42277	40077788	3716
14099252670919	42258	40070319	3713
14099252713224	42305	40081226	3715
14099252755438	42214	40074583	3712
14099252797718	42280	40077110	3714
14099252840129	42411	40068440	3712
14099252882494	42365	40079793	3714
14099252924814	42320	40065350	3714
14099252967217	42403	40086296	3714
14099253009633	42416	40070874	3716
14099253052077	42444	40079852	3716
14099253094437	42360	40077320	3714
14099253136839	42402	40071227	3719
14099253179212	42373	40079478	3710
14099253221645	42433	40073792	3713
14099253264006	42361	40076745	3712
14099253306454	42448	40078233	3714
14099253348841	42387	40064095	3712
14099253391295	42454	40086382	3713
14099253433601	42306	40066747	3712
14099253475958	42357	40083856	3713
14099253518299	42341	40062871	3711
14099253560657	42358	40083313	3713
14099253602940	42283	40069173	3711
14099253645300	42360	40080116	3715
14099253687608	42308	40078827	3713
14099253730011	42403	40075786	3713
14099253772320	42309	40063537	3711
14099253814686	42366	40084952	3715
14099253857057	42371	40075044	3718
14099253899437	42380	40069433	3712
14099253941803	42366	40073100	3716
14099253984221	42418	40088745	3718
14099254026629	42408	40060484	3716
14099254069654	43025	40080774	3718
14099254112103	42449	40070628	3714
14099254154599	42496	40081894	3713
14099254197042	42443	40073922	3712
14099254239532	42490	40082337	3715
14099254282012	42480	40070759	3712
14099254324574	42562	40077475	3715
14099254367086	42512	40074142	3717
14099254409583	42497	40071957	3714
14099254452006	42423	40072838	3715
14099254494447	42441	40078570	3718
14099254536881	42434	40074899	3713
14099254579362	42481	40072741	3712
14099254621731	42369	40074161	3713
14099254664061	42330	40084446	3715
14099254706383	42322	40064422	3714
14099254748715	42332	40083239	3718
14099254790996	42281	40074042	3715
14099254833353	42357	40078063	3712
14099254875625	42272	40063675	3714
14099254917938	42313	40080878	3714
14099254960189	42251	40079204	3716
14099255002478	42289	40074300	3715
14099255044795	42317	40073335	3714
14099255087171	42376	40081091	3715
14099255129563	42392	40071116	3713
