begin	end	occ_power_gpu.0.direct_sample	occ_power_gpu.0.energy	occ_power_gpu.0.power_from_energy	occ_power_gpu.0.timestamp	occ_power_gpu.0.update_tag	occ_power_gpu.1.direct_sample	occ_power_gpu.1.energy	occ_power_gpu.1.power_from_energy	occ_power_gpu.1.timestamp	occ_power_gpu.1.update_tag	occ_power_mem.0.direct_sample	occ_power_mem.0.energy	occ_power_mem.0.power_from_energy	occ_power_mem.0.timestamp	occ_power_mem.0.update_tag	occ_power_mem.1.direct_sample	occ_power_mem.1.energy	occ_power_mem.1.power_from_energy	occ_power_mem.1.timestamp	occ_power_mem.1.update_tag	occ_power_proc.0.direct_sample	occ_power_proc.0.energy	occ_power_proc.0.power_from_energy	occ_power_proc.0.timestamp	occ_power_proc.0.update_tag	occ_power_proc.1.direct_sample	occ_power_proc.1.energy	occ_power_proc.1.power_from_energy	occ_power_proc.1.timestamp	occ_power_proc.1.update_tag	occ_power_proc_vdd.0.direct_sample	occ_power_proc_vdd.0.energy	occ_power_proc_vdd.0.power_from_energy	occ_power_proc_vdd.0.timestamp	occ_power_proc_vdd.0.update_tag	occ_power_proc_vdd.1.direct_sample	occ_power_proc_vdd.1.energy	occ_power_proc_vdd.1.power_from_energy	occ_power_proc_vdd.1.timestamp	occ_power_proc_vdd.1.update_tag	occ_power_proc_vdn.0.direct_sample	occ_power_proc_vdn.0.energy	occ_power_proc_vdn.0.power_from_energy	occ_power_proc_vdn.0.timestamp	occ_power_proc_vdn.0.update_tag	occ_power_proc_vdn.1.direct_sample	occ_power_proc_vdn.1.energy	occ_power_proc_vdn.1.power_from_energy	occ_power_proc_vdn.1.timestamp	occ_power_proc_vdn.1.update_tag	occ_power_system_bulk.0.direct_sample	occ_power_system_bulk.0.energy	occ_power_system_bulk.0.power_from_energy	occ_power_system_bulk.0.timestamp	occ_power_system_bulk.0.update_tag	taurus.EC08.PDU1.outlet8.power	taurus.EC08.PDU2.outlet4.power	taurus.taurusml5.power	taurus.taurusml5.ps0.power	taurus.taurusml5.ps1.power	experiment	thread_count	frequency	ddcm	utility
8160616713958984	8220586381986328	116.556	948490	116.551	4.19367e+12	1.63502e+07	115.167	929974	114.987	4.19367e+12	1.63502e+07	27.0278	205961	26.9964	4.19367e+12	1.63502e+07	21	182204	20.9426	4.19367e+12	1.63502e+07	141.806	1.86115e+06	141.753	4.19367e+12	1.63502e+07	73.0833	1.12044e+06	72.6912	4.19367e+12	1.63502e+07	78.3056	1.19124e+06	78.8018	4.19367e+12	4.08756e+06	25.4722	652353	25.3364	4.19367e+12	4.08756e+06	23.8611	194800	23.8656	4.19367e+12	4.08756e+06	23.7778	195314	23.8578	4.19367e+12	4.08756e+06	516.5	5.45581e+06	516.367	4.19367e+12	1.63502e+07	321	367.286	515.857	329.857	367	13	0	1	100	133.978
8220586535457031	8280636513916016	115.361	955457	115.647	4.22439e+12	1.647e+07	113.972	936845	114.026	4.2244e+12	1.647e+07	28	207612	28.0264	4.22439e+12	1.647e+07	20.9722	183460	20.9352	4.2244e+12	1.647e+07	152.611	1.86998e+06	152.822	4.22439e+12	1.647e+07	72.8333	1.1248e+06	72.6619	4.2244e+12	1.647e+07	88.25	1.19626e+06	88.671	4.22439e+12	4.1175e+06	25.6111	653881	25.5335	4.2244e+12	4.11751e+06	23.8889	196233	23.9496	4.22439e+12	4.1175e+06	23.7222	196738	23.5963	4.2244e+12	4.11751e+06	526.472	5.48711e+06	526.691	4.22439e+12	1.647e+07	331.857	376.429	526	336.143	373.714	13	0	1	100	165.185
8280636691339844	8340534828826172	115	962376	115.072	4.25511e+12	1.65898e+07	113.056	943657	113.103	4.25512e+12	1.65898e+07	29.3889	209335	29.3957	4.25511e+12	1.65898e+07	20.9167	184715	20.9048	4.25512e+12	1.65898e+07	168.722	1.87965e+06	169.061	4.25511e+12	1.65898e+07	71.5278	1.12916e+06	71.879	4.25512e+12	1.65898e+07	103.5	1.20203e+06	103.003	4.25511e+12	4.14745e+06	24.8611	655420	25.0297	4.25512e+12	4.14745e+06	24	197669	23.9905	4.25511e+12	4.14745e+06	23.3889	198146	23.3629	4.25512e+12	4.14745e+06	542.722	5.51922e+06	542.275	4.25511e+12	1.65898e+07	337.143	383.143	543.143	345.143	382.429	13	0	1	100	198.282
8340535010185547	8400640068712891	114.806	969268	114.775	4.28583e+12	1.67096e+07	112.444	950421	112.491	4.28584e+12	1.67096e+07	30.9722	211145	30.9286	4.28583e+12	1.67096e+07	20.8056	185968	20.8544	4.28584e+12	1.67096e+07	180.222	1.89014e+06	180.57	4.28583e+12	1.67096e+07	71.6389	1.13347e+06	71.974	4.28584e+12	1.67096e+07	111.972	1.20848e+06	112.106	4.28583e+12	4.17739e+06	25.0556	656924	25.2334	4.28584e+12	4.1774e+06	24	199108	24	4.28583e+12	4.17739e+06	23.1667	199541	23.1483	4.28584e+12	4.1774e+06	553.194	5.55208e+06	553.571	4.28583e+12	1.67096e+07	345.286	391.143	555	351.429	391.286	13	0	1	100	229.343
8400640250214844	8460577884335938	115.222	976167	115.244	4.31656e+12	1.68293e+07	113.139	957186	113.101	4.31656e+12	1.68294e+07	32	213034	32.0242	4.31656e+12	1.68293e+07	20.8889	187217	20.7885	4.31656e+12	1.68294e+07	197.722	1.9015e+06	198.072	4.31656e+12	1.68293e+07	72.0833	1.13781e+06	72.074	4.31656e+12	1.68294e+07	126.694	1.21564e+06	126.656	4.31656e+12	4.20733e+06	24.9167	658456	25.2891	4.31656e+12	4.20734e+06	24.0556	200548	24.0041	4.31656e+12	4.20733e+06	23.3056	200935	23.3458	4.31656e+12	4.20734e+06	574.278	5.58592e+06	574.132	4.31656e+12	1.68293e+07	353.143	400.286	574.143	361.857	403.143	13	0	1	100	262.405
8460578083505859	8520592379833984	115.833	983100	115.906	4.34728e+12	1.69491e+07	113.611	963989	113.669	4.34728e+12	1.69491e+07	33	214985	33.0102	4.34728e+12	1.69491e+07	20.8056	188463	20.7383	4.34728e+12	1.69491e+07	209.778	1.91375e+06	210.439	4.34728e+12	1.69491e+07	72.0278	1.14213e+06	72.0673	4.34728e+12	1.69491e+07	136.806	1.22354e+06	136.577	4.34728e+12	4.23728e+06	25.25	659962	25.2215	4.34728e+12	4.23728e+06	24.2778	201994	24.2536	4.34728e+12	4.23728e+06	23.6111	202341	23.5192	4.34728e+12	4.23728e+06	589.944	5.62081e+06	589.419	4.34728e+12	1.69491e+07	363.143	410.143	589.429	370.857	410.857	13	0	1	100	293.158
8520592588513672	8580646008464844	116.583	990077	116.599	4.378e+12	1.70689e+07	114.083	970826	114.154	4.378e+12	1.70689e+07	34.3889	217002	34.282	4.378e+12	1.70689e+07	20.6111	189706	20.6742	4.378e+12	1.70689e+07	224.889	1.92684e+06	225.633	4.378e+12	1.70689e+07	72.6111	1.14648e+06	72.5225	4.378e+12	1.70689e+07	148.806	1.23211e+06	148.872	4.378e+12	4.26722e+06	25.6944	661498	25.531	4.378e+12	4.26722e+06	25	203478	24.9982	4.378e+12	4.26722e+06	23.7222	203761	23.7538	4.378e+12	4.26722e+06	607.944	5.65675e+06	607.776	4.378e+12	1.70689e+07	371.714	421	607.714	379.429	422.571	13	0	1	100	325.958
8580646207968750	8640619382716797	116.528	997086	116.637	4.40872e+12	1.71887e+07	113.972	977679	114.008	4.40872e+12	1.71887e+07	35.6389	219096	35.5143	4.40872e+12	1.71887e+07	20.4722	190945	20.6042	4.40872e+12	1.71887e+07	240.75	1.94083e+06	239.853	4.40872e+12	1.71887e+07	72.3056	1.15082e+06	72.3175	4.40872e+12	1.71887e+07	161.167	1.2414e+06	160.354	4.40872e+12	4.29716e+06	25.6944	663022	25.4481	4.40872e+12	4.29717e+06	25	204978	25.0002	4.40872e+12	4.29716e+06	23.7222	205187	23.6413	4.40872e+12	4.29717e+06	623.611	5.69372e+06	623.166	4.40872e+12	1.71887e+07	380.143	430.857	622.714	388.143	431.286	13	0	1	100	357.91
8640619587212891	8700533406816406	115.639	1.00405e+06	115.655	4.43944e+12	1.73084e+07	113.25	984494	113.189	4.43944e+12	1.73085e+07	36.0556	221246	36.0998	4.43944e+12	1.73084e+07	20.5556	192180	20.5493	4.43944e+12	1.73085e+07	237.139	1.95516e+06	238.043	4.43944e+12	1.73084e+07	71.6111	1.15516e+06	71.7466	4.43944e+12	1.73085e+07	157.944	1.25096e+06	158.533	4.43944e+12	4.32711e+06	25.2778	664560	25.2168	4.43944e+12	4.32711e+06	25	206478	25	4.43944e+12	4.32711e+06	23.2222	206593	23.2429	4.43944e+12	4.32711e+06	618.611	5.73102e+06	619.625	4.43944e+12	1.73084e+07	386.571	435	617.857	386.429	427.714	13	0	1	100	381.522
8700533644957031	8760597725841797	115.194	1.01098e+06	115.142	4.47016e+12	1.74282e+07	112.222	991257	112.262	4.47017e+12	1.74282e+07	37.0278	223440	37.01	4.47016e+12	1.74282e+07	20.5833	193411	20.4971	4.47017e+12	1.74282e+07	243.444	1.96962e+06	243.455	4.47016e+12	1.74282e+07	71.4722	1.15947e+06	71.5185	4.47017e+12	1.74282e+07	162.25	1.2606e+06	162.3	4.47016e+12	4.35705e+06	25.3889	666076	25.1086	4.47017e+12	4.35706e+06	25	207978	25.0001	4.47016e+12	4.35705e+06	23.1389	207982	23.0657	4.47017e+12	4.35706e+06	623.944	5.76835e+06	624.205	4.47016e+12	1.74282e+07	386.857	434.714	621.429	389.286	431.857	13	0	1	100	407.989
8760597961931641	8820553382101562	115.111	1.01788e+06	114.99	4.50088e+12	1.7548e+07	112.028	997973	111.787	4.50089e+12	1.7548e+07	37.9444	225690	37.9675	4.50088e+12	1.7548e+07	20.4722	194641	20.4726	4.50089e+12	1.7548e+07	251.111	1.98448e+06	251.767	4.50088e+12	1.7548e+07	71.0833	1.16378e+06	71.3726	4.50089e+12	1.7548e+07	167.5	1.27054e+06	168.831	4.50088e+12	4.387e+06	25.1667	667607	25.0655	4.50089e+12	4.387e+06	25	209478	25.0046	4.50088e+12	4.387e+06	23.1389	209368	23.102	4.50089e+12	4.387e+06	632.833	5.80611e+06	633.624	4.50088e+12	1.7548e+07	389.286	438.143	633.429	393.286	435.857	13	0	1	100	436.321
8820553609982422	8880632840388672	115.611	1.0248e+06	115.599	4.5316e+12	1.76678e+07	112.722	1.00471e+06	112.707	4.53161e+12	1.76678e+07	38.6944	227992	38.8319	4.5316e+12	1.76678e+07	20.2778	195870	20.5063	4.53161e+12	1.76678e+07	252.917	1.99959e+06	251.764	4.5316e+12	1.76678e+07	72.1389	1.16811e+06	72.2961	4.53161e+12	1.76678e+07	168.444	1.28062e+06	166.925	4.5316e+12	4.41694e+06	26.1667	669146	25.8334	4.53161e+12	4.41694e+06	25.0833	210979	25.0565	4.5316e+12	4.41694e+06	23.25	210757	23.2305	4.53161e+12	4.41694e+06	638.611	5.84428e+06	637.46	4.5316e+12	1.76678e+07	393.429	442	632.429	394.714	437.714	13	0	1	100	457.833
8880633088183594	8940586393947266	116.194	1.03175e+06	116.28	4.56232e+12	1.77875e+07	113.417	1.0115e+06	113.431	4.56233e+12	1.77875e+07	39.2778	230335	39.32	4.56232e+12	1.77875e+07	20.5556	197103	20.5736	4.56233e+12	1.77875e+07	257.056	2.01483e+06	256.71	4.56232e+12	1.77875e+07	71.7778	1.1725e+06	71.9973	4.56233e+12	1.77875e+07	170.639	1.29071e+06	169.9	4.56232e+12	4.44688e+06	25.3333	670735	25.3174	4.56233e+12	4.44689e+06	25.3056	212491	25.3941	4.56232e+12	4.44688e+06	23.4444	212158	23.4896	4.56233e+12	4.44689e+06	646.028	5.88284e+06	646.686	4.56232e+12	1.77875e+07	396.286	444.429	644.143	403.286	441.429	13	0	1	100	482.529
